num_author,name_author,field,continent,university,h_index,h_rank,i10_index,i10_rank,Euclidean_index,Euclidean_rank,Total_Citation,Total_Citation_rank,Total_Publication,Total_Publication_rank,ABC,ABC_rank,ABC_A,ABC_A_rank,DBC,DBC_rank,CRBC,CRBC_rank,CEBC,CEBC_rank,TCEBC,TCEBC_rank,ACES,ACES_rank,ABC+CES,ABC+CES_rank,ABC*CES,ABC*CES_rank
2818,Wayne Yuan Gao,econometrics,North America,Penn,2,3967,0,4385,7.54983443527075,4194,13.0,4130,6,3475,0,3283,4,1786,3.0,3545,0,3203,0,4408,2.0,3174,3.774917217635375,4211,7.54983443527075,4140,0.0,3261
2819,Shresth Garg,p_finance,North America,Penn,3,3600,0,4385,9.899494936611665,4103,16.0,4062,3,4085,0,3283,1,2917,1.5,4125,0,3203,0,4408,0.5,4086,4.949747468305833,4122,9.899494936611665,4045,0.0,3261
2820,Kevin He,micro_theory,North America,Penn,6,2677,5,2603,28.284271247461902,3578,76.0,3301,12,2609,1,1576,6,1392,6.5,2616,1,1424,5,2654,5.0,2147,27.6619037896906,3186,24.323807579381203,3560,23.323807579381203,1686
2821,Joachim Hubmer,multiple-field,North America,Penn,3,3600,3,3094,42.95346318982906,3281,63.0,3415,5,3656,1,1576,2,2431,3.0,3545,1,1424,3,3149,2.5,2945,32.62159062730128,3061,42.24318125460256,3182,41.24318125460256,1618
2822,Dirk Krueger,macro,North America,Penn,27,420,36,503,739.6370731649408,653,3127.0,535,46,750,8,386,27,228,27.0,674,7,384,37,494,24.0,461,5466.492070740877,413,486.5310857196218,764,3828.2486857569743,417
2823,Xiao Lin,micro_theory,North America,Penn,1,4388,1,3809,15.0,3958,15.0,4081,1,4577,1,1576,1,2917,1.0,4350,1,1424,1,3860,1.0,3730,15.000000000000002,3597,1.0,4561,0.0,3261
2824,Michael Lipsitz,labor,North America,Penn,3,3600,1,3809,42.60281680828159,3290,55.0,3490,7,3309,1,1576,2,2431,4.0,3242,0,3203,2,3459,2.0,3174,21.301408404140794,3387,43.60281680828159,3136,42.60281680828159,1610
2825,Margaux Luflade,labor,North America,Penn,1,4388,0,4385,3.0,4440,3.0,4453,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,1.5,4444,3.0,4407,0.0,3261
2826,George J. Mailath,micro_theory,North America,Penn,24,528,38,469,747.9498646299763,650,2647.0,608,55,582,13,186,35,139,34.0,490,10,231,41,434,29.5,320,6077.831588555868,388,708.0302151705349,526,9035.392797216953,236
2827,Iourii Manovskii,labor,North America,Penn,12,1477,12,1604,670.5885474715476,720,1507.0,945,16,2168,6,525,13,700,11.0,1825,6,456,12,1632,10.5,1239,4166.441454769008,473,381.51031943210296,962,2253.0619165926178,550
2828,Steven Matthews,micro_theory,North America,Penn,11,1625,12,1604,235.0510582830888,1650,653.0,1618,14,2384,2,1169,9,991,8.0,2304,2,1039,12,1632,7.5,1649,419.1220618731254,1178,183.25948251057102,1702,362.51896502114204,1077
2829,Enrique G. Mendoza,i_finance,North America,Penn,29,352,41,427,1339.7887893246457,344,5602.0,301,60,517,9,329,26,250,34.5,474,9,268,41,434,26.5,389,11759.08033161674,278,1165.3758039668592,312,10407.382235701732,212
2830,Lukas Nord,labor,North America,Penn,0,4667,0,4385,0.0,4667,0.0,4667,1,4577,0,3283,1,2917,0.5,4588,0,3203,0,4408,0.5,4086,0.0,4667,0.0,4669,0.0,3261
2831,Aviv Nevo,i_organization,North America,Penn,22,617,26,777,1269.9980314945374,366,3671.0,466,33,1137,8,386,18,453,20.5,981,8,320,26,797,18.0,684,11260.11606017998,286,650.55116527791,577,5140.40932222328,348
2832,Guillermo Ordonez,multiple-field,North America,Penn,12,1477,14,1430,391.19560324727576,1145,1008.0,1268,27,1408,7,445,16,541,17.0,1221,5,545,16,1309,13.5,969,2551.2772068365616,579,285.9336838748594,1243,1952.5357871240158,585
2833,Andrew Postlewaite,micro_theory,North America,Penn,31,296,54,251,787.8210456696369,619,4020.0,433,97,212,20,83,57,33,58.5,168,11,201,63,196,48.0,121,13797.553059787468,252,588.7960970330229,642,11375.921940660457,192
2834,José-Víctor Ríos-Rull,multiple-field,North America,Penn,25,490,38,469,1149.2040723909745,415,3656.0,469,53,615,14,160,36,128,33.5,504,13,148,39,464,29.0,327,25096.68110277548,161,260.61305723744636,1349,3452.5828013242494,438
2835,Frank Schorfheide,macro,North America,Penn,33,250,51,279,1127.940601272957,428,5150.0,335,64,480,11,246,35,139,37.5,409,9,268,53,270,34.0,243,9441.527721926665,318,987.8633476592312,376,10745.496824251542,203
2836,Andrew Shephard,multiple-field,North America,Penn,7,2425,7,2254,182.0412041269778,1907,395.0,2032,7,3309,2,1169,4,1786,4.5,3116,2,1039,7,2299,4.5,2297,335.39416553051285,1291,155.96428157205813,1876,307.92856314411625,1123
2837,Holger Sieg,multiple-field,North America,Penn,22,617,37,484,496.2972899381982,934,1951.0,777,52,637,11,246,30,187,31.5,555,9,268,39,464,27.5,363,7402.9282400119555,357,274.4141226282296,1299,2897.555348910526,484
2838,Petra Todd,multiple-field,North America,Penn,32,272,41,427,4899.865202227506,51,14109.0,94,48,712,15,142,27,228,31.5,555,12,173,44,387,30.5,304,72564.99970683083,70,2188.756656114019,120,32606.349841710282,89
2839,Rakesh Vohra,micro_theory,North America,Penn,33,250,68,166,1130.4507950370948,425,4781.0,365,130,105,5,627,17,493,67.5,118,3,816,70,160,39.5,174,1030.6533221816176,841,1133.6270420293854,322,5643.135210146927,325
2840,Zhiyong Dong,multiple-field,Asia,PKU,4,3256,3,3094,99.5941765365827,2507,141.0,2888,8,3159,0,3283,0,3965,4.0,3242,0,3203,3,3149,1.5,3437,49.79708826829135,2710,99.5941765365827,2345,0.0,3261
2841,Tao Hu,finance,Asia,PKU,2,3967,0,4385,8.06225774829855,4171,11.0,4176,2,4322,0,3283,0,3965,1.0,4350,0,3203,0,4408,0.0,4504,4.031128874149275,4187,8.06225774829855,4117,0.0,3261
2842,Guitian Huang,multiple-field,Asia,PKU,2,3967,1,3809,70.37755323965163,2835,79.0,3276,3,4085,0,3283,0,3965,1.5,4125,0,3203,1,3860,0.5,4086,35.188776619825816,2989,70.37755323965163,2688,0.0,3261
2843,Bo Li,multiple-field,Asia,PKU,4,3256,1,3809,14.66287829861518,3969,33.0,3785,10,2874,0,3283,1,2917,5.0,2983,0,3203,1,3860,0.5,4086,7.33143914930759,3991,14.66287829861518,3885,0.0,3261
2844,Lun Li,macro,Asia,PKU,1,4388,0,4385,2.0,4497,2.0,4502,2,4322,0,3283,0,3965,1.0,4350,0,3203,0,4408,0.0,4504,1.0,4501,2.0,4473,0.0,3261
2845,Shaorong Li,development,Asia,PKU,2,3967,1,3809,12.165525060596439,4024,14.0,4102,2,4322,0,3283,0,3965,1.0,4350,0,3203,1,3860,0.5,4086,6.082762530298219,4042,12.165525060596439,3949,0.0,3261
2846,Fangwen Lu,multiple-field,Asia,PKU,11,1625,11,1709,192.3720353897624,1847,561.0,1731,15,2273,0,3283,7,1234,7.5,2418,0,3203,11,1737,6.5,1818,96.1860176948812,2162,192.3720353897624,1651,0.0,3261
2847,Xinqiao Ping,i_trade,Asia,PKU,1,4388,0,4385,5.0,4330,5.0,4375,4,3855,0,3283,0,3965,2.0,3907,0,3203,0,4408,0.0,4504,2.5,4337,5.0,4288,0.0,3261
2848,Xuezheng Qin,multiple-field,Asia,PKU,16,1038,21,998,294.96779485225164,1404,1088.0,1211,38,953,0,3283,0,3965,19.0,1075,0,3203,21,1017,10.5,1239,147.48389742612582,1822,294.96779485225164,1209,0.0,3261
2849,Ye Yuan,multiple-field,Asia,PKU,6,2677,5,2603,83.96427811873333,2666,180.0,2705,13,2492,0,3283,5,1568,6.5,2616,0,3203,5,2654,4.0,2445,41.982139059366666,2843,83.96427811873333,2510,0.0,3261
2850,Fanqi Shi,micro_theory,Asia,PKU,1,4388,0,4385,1.0,4570,1.0,4570,3,4085,0,3283,3,2072,1.5,4125,0,3203,0,4408,1.5,3437,0.5,4572,1.0,4561,0.0,3261
2851,Jian Su,development,Asia,PKU,3,3600,3,3094,142.49912280431764,2148,180.0,2705,3,4085,0,3283,0,3965,1.5,4125,0,3203,3,3149,1.5,3437,71.24956140215882,2412,142.49912280431764,1972,0.0,3261
2852,Qingjie Xia,multiple-field,Asia,PKU,8,2197,6,2423,221.22838877503943,1701,492.0,1845,15,2273,0,3283,0,3965,7.5,2418,0,3203,6,2464,3.0,2752,110.61419438751972,2047,221.22838877503943,1500,0.0,3261
2853,Zenan Wu,micro_theory,Asia,PKU,9,1992,9,1961,50.97057974949863,3117,174.0,2732,26,1461,0,3283,9,991,13.0,1571,0,3203,9,2003,6.5,1818,25.485289874749316,3244,50.97057974949863,2985,0.0,3261
2854,Hui Zhang,multiple-field,Asia,PKU,6,2677,5,2603,72.73926037567333,2805,147.0,2849,10,2874,0,3283,0,3965,5.0,2983,0,3203,5,2654,2.5,2945,36.36963018783666,2964,72.73926037567333,2658,0.0,3261
2855,Yan Zhang,other,Asia,PKU,14,1239,14,1430,729.3257159870342,662,1896.0,793,17,2079,0,3283,0,3965,8.5,2203,0,3203,14,1453,7.0,1731,364.6628579935171,1242,729.3257159870342,511,0.0,3261
2856,Yuanpeng Zhang,behavior-experiment,Asia,PKU,1,4388,0,4385,5.0,4330,5.0,4375,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,2.5,4337,5.0,4288,0.0,3261
2857,Xiaojun Zhao,other,Asia,PKU,5,2944,3,3094,39.63584236521283,3340,83.0,3240,14,2384,0,3283,0,3965,7.0,2517,0,3203,3,3149,1.5,3437,19.817921182606415,3429,39.63584236521283,3226,0.0,3261
2858,Yi Chen,multiple-field,Asia,PKU,3,3600,1,3809,28.319604517012593,3574,34.0,3769,3,4085,0,3283,0,3965,1.5,4125,0,3203,1,3860,0.5,4086,14.159802258506296,3635,28.319604517012593,3465,0.0,3261
2859,Quan Li,i_trade,Asia,PKU,1,4388,1,3809,14.0,3985,14.0,4102,1,4577,0,3283,0,3965,0.5,4588,0,3203,1,3860,0.5,4086,7.0,4006,14.0,3906,0.0,3261
2860,Qunyi Liu,history,Asia,PKU,1,4388,0,4385,6.082762530298219,4266,7.0,4303,4,3855,0,3283,0,3965,2.0,3907,0,3203,0,4408,0.0,4504,3.0413812651491097,4278,6.082762530298219,4217,0.0,3261
2861,Jiawei Mo,multiple-field,Asia,PKU,5,2944,5,2603,114.92171248288984,2361,209.0,2576,7,3309,0,3283,1,2917,3.5,3382,0,3203,5,2654,2.5,2945,57.46085624144492,2585,114.92171248288984,2179,0.0,3261
2862,Wei Tian,i_trade,Asia,PKU,9,1992,8,2100,88.58893836140041,2614,248.0,2438,33,1137,0,3283,1,2917,16.5,1262,0,3203,8,2146,4.0,2445,44.294469180700204,2805,88.58893836140041,2461,0.0,3261
2863,Rudai Yang,multiple-field,Asia,PKU,10,1802,10,1828,251.15533042322633,1577,665.0,1601,16,2168,0,3283,0,3965,8.0,2304,0,3203,10,1859,5.0,2147,125.57766521161317,1951,251.15533042322633,1388,0.0,3261
2864,Wei Cui,finance,Asia,PKU,3,3600,2,3404,32.58834147360065,3478,52.0,3533,6,3475,0,3283,0,3965,3.0,3545,0,3203,2,3459,1.0,3730,16.294170736800325,3553,32.58834147360065,3372,0.0,3261
2865,Ming Gao,finance,Asia,PKU,5,2944,4,2824,77.59510293826537,2739,133.0,2937,7,3309,0,3283,1,2917,3.5,3382,0,3203,4,2882,2.0,3174,38.797551469132685,2905,77.59510293826537,2595,0.0,3261
2866,Aibo Gong,finance,Asia,PKU,0,4667,0,4385,0.0,4667,0.0,4667,1,4577,0,3283,1,2917,0.5,4588,0,3203,0,4408,0.5,4086,0.0,4667,0.0,4669,0.0,3261
2867,Han Han,finance,Asia,PKU,4,3256,0,4385,14.560219778561036,3972,34.0,3769,8,3159,0,3283,3,2072,4.0,3242,0,3203,0,4408,1.5,3437,7.280109889280518,3994,14.560219778561036,3888,0.0,3261
2868,Lianfa Li,multiple-field,Asia,PKU,3,3600,2,3404,56.302753041036986,3039,78.0,3285,4,3855,0,3283,0,3965,2.0,3907,0,3203,2,3459,1.0,3730,28.151376520518493,3177,56.302753041036986,2901,0.0,3261
2869,Shaoran Li,finance,Asia,PKU,3,3600,1,3809,29.32575659723036,3551,36.0,3736,6,3475,0,3283,3,2072,3.0,3545,0,3203,1,3860,1.5,3437,14.66287829861518,3610,29.32575659723036,3436,0.0,3261
2870,Yunting Liu,finance,Asia,PKU,2,3967,1,3809,12.206555615733702,4022,15.0,4081,4,3855,0,3283,0,3965,2.0,3907,0,3203,1,3860,0.5,4086,6.103277807866851,4040,12.206555615733702,3946,0.0,3261
2871,Jianhuai Shi,i_finance,Asia,PKU,1,4388,0,4385,1.0,4570,1.0,4570,3,4085,0,3283,0,3965,1.5,4125,0,3203,0,4408,0.0,4504,0.5,4572,1.0,4561,0.0,3261
2872,Fa Wang,econometrics,Asia,PKU,3,3600,3,3094,59.472682804797024,2997,99.0,3133,7,3309,0,3283,5,1568,3.5,3382,0,3203,3,3149,2.5,2945,29.736341402398512,3142,59.472682804797024,2861,0.0,3261
2873,Yiming Wang,finance,Asia,PKU,13,1348,18,1155,227.9407817833395,1670,665.0,1601,42,840,0,3283,0,3965,21.0,953,0,3203,18,1177,9.0,1418,113.97039089166975,2030,227.9407817833395,1477,0.0,3261
2874,Shiqing Xie,finance,Asia,PKU,5,2944,5,2603,76.77239087067694,2748,162.0,2789,8,3159,0,3283,0,3965,4.0,3242,0,3203,5,2654,2.5,2945,38.38619543533847,2910,76.77239087067694,2603,0.0,3261
2875,Kai Chen,other,Asia,PKU,2,3967,1,3809,28.30194339616981,3576,33.0,3785,4,3855,0,3283,0,3965,2.0,3907,0,3203,1,3860,0.5,4086,14.150971698084906,3637,28.30194339616981,3467,0.0,3261
2876,Xinli Liu,development,Asia,PKU,2,3967,1,3809,76.32168761236873,2752,83.0,3240,3,4085,0,3283,0,3965,1.5,4125,0,3203,1,3860,0.5,4086,38.16084380618437,2915,76.32168761236873,2608,0.0,3261
2877,Lingyan Suo,multiple-field,Asia,PKU,4,3256,1,3809,14.89966442575134,3961,28.0,3857,5,3656,0,3283,0,3965,2.5,3719,0,3203,1,3860,0.5,4086,7.44983221287567,3985,14.89966442575134,3879,0.0,3261
2878,Yi Yao,multiple-field,Asia,PKU,5,2944,2,3404,22.045407685048602,3736,54.0,3505,13,2492,0,3283,0,3965,6.5,2616,0,3203,2,3459,1.0,3730,11.022703842524301,3776,22.045407685048602,3638,0.0,3261
2879,Wei Zheng,multiple-field,Asia,PKU,4,3256,3,3094,32.17141588429082,3490,61.0,3436,9,3018,0,3283,0,3965,4.5,3116,0,3203,3,3149,1.5,3437,16.08570794214541,3563,32.17141588429082,3383,0.0,3261
2880,Nanjun Zhu,finance,Asia,PKU,1,4388,0,4385,1.0,4570,1.0,4570,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,0.5,4572,1.0,4561,0.0,3261
2881,Ruo (Alex) Jia,finance,Asia,PKU,7,2425,7,2254,82.98192574289898,2674,204.0,2595,16,2168,0,3283,0,3965,8.0,2304,0,3203,7,2299,3.5,2589,41.49096287144949,2850,82.98192574289898,2522,0.0,3261
2882,Guangyu Cao,political_econ,Asia,PKU,3,3600,2,3404,38.09199390948182,3368,61.0,3436,5,3656,0,3283,2,2431,2.5,3719,0,3203,2,3459,1.0,3730,19.04599695474091,3457,38.09199390948182,3257,0.0,3261
2883,Xiaoyong Cui,multiple-field,Asia,PKU,5,2944,2,3404,131.7269904006009,2223,176.0,2724,9,3018,0,3283,1,2917,4.5,3116,0,3203,2,3459,1.5,3437,65.86349520030045,2469,131.7269904006009,2044,0.0,3261
2884,Yunyun Jiang,multiple-field,Asia,PKU,4,3256,4,2824,54.89990892524322,3057,114.0,3041,12,2609,0,3283,0,3965,6.0,2731,0,3203,4,2882,2.0,3174,27.44995446262161,3193,54.89990892524322,2920,0.0,3261
2885,Yunxiao Xu,multiple-field,Asia,PKU,3,3600,1,3809,16.217274740226856,3913,27.0,3874,5,3656,0,3283,0,3965,2.5,3719,0,3203,1,3860,0.5,4086,8.108637370113428,3939,16.217274740226856,3828,0.0,3261
2886,Cheng Yuan,p_finance,Asia,PKU,4,3256,2,3404,43.840620433565945,3254,66.0,3386,8,3159,0,3283,1,2917,4.0,3242,0,3203,2,3459,1.0,3730,21.920310216782973,3357,43.840620433565945,3128,0.0,3261
2887,Yaojing Wang,labor,Asia,PKU,4,3256,2,3404,55.560777532356404,3045,87.0,3214,7,3309,0,3283,2,2431,3.5,3382,0,3203,2,3459,1.0,3730,27.780388766178202,3184,55.560777532356404,2911,0.0,3261
2888,Yuanning Liang,p_finance,Asia,PKU,2,3967,2,3404,77.89736837660179,2736,110.0,3069,3,4085,0,3283,1,2917,1.5,4125,0,3203,2,3459,1.5,3437,38.948684188300895,2903,77.89736837660179,2592,0.0,3261
2889,Zhengwen Liu,multiple-field,Asia,PKU,4,3256,4,2824,63.85138996137829,2929,121.0,2994,5,3656,0,3283,0,3965,2.5,3719,0,3203,4,2882,2.0,3174,31.925694980689144,3079,63.85138996137829,2790,0.0,3261
2890,Bo Zhang,multiple-field,Asia,PKU,2,3967,2,3404,32.449961479175904,3481,45.0,3632,4,3855,0,3283,0,3965,2.0,3907,0,3203,2,3459,1.0,3730,16.224980739587952,3555,32.449961479175904,3374,0.0,3261
2891,Xi Ji,other,Asia,PKU,27,420,36,503,452.59916040576127,1010,2180.0,722,46,750,0,3283,0,3965,23.0,848,0,3203,36,514,18.0,684,226.29958020288063,1497,452.59916040576127,817,0.0,3261
2892,Pengfei Zhang,multiple-field,Asia,PKU,3,3600,0,4385,11.090536506409418,4062,19.0,4007,7,3309,0,3283,0,3965,3.5,3382,0,3203,0,4408,0.0,4504,5.545268253204709,4079,11.090536506409418,3993,0.0,3261
2893,(Castiel) Chen Zhuang,multiple-field,Asia,PKU,7,2425,5,2603,118.55800268223145,2335,278.0,2332,20,1840,0,3283,0,3965,10.0,1962,0,3203,5,2654,2.5,2945,59.27900134111572,2566,118.55800268223145,2154,0.0,3261
2894,Liqun Du,history,Asia,PKU,1,4388,0,4385,1.0,4570,1.0,4570,2,4322,0,3283,0,3965,1.0,4350,0,3203,0,4408,0.0,4504,0.5,4572,1.0,4561,0.0,3261
2895,Hanhui Guan,history,Asia,PKU,3,3600,1,3809,87.65842800324451,2628,104.0,3096,6,3475,0,3283,0,3965,3.0,3545,0,3203,1,3860,0.5,4086,43.829214001622255,2817,87.65842800324451,2472,0.0,3261
2896,Yu Hao,history,Asia,PKU,6,2677,2,3404,48.23898838076935,3173,83.0,3240,10,2874,0,3283,0,3965,5.0,2983,0,3203,2,3459,1.0,3730,24.119494190384675,3287,48.23898838076935,3045,0.0,3261
2897,Yaguang Zhang,multiple-field,Asia,PKU,2,3967,2,3404,37.389838191679836,3385,50.0,3563,3,4085,0,3283,1,2917,1.5,4125,0,3203,2,3459,1.5,3437,18.694919095839918,3477,37.389838191679836,3276,0.0,3261
2898,Yue Zhang,development,Asia,PKU,2,3967,2,3404,21.494185260204677,3748,30.0,3824,4,3855,0,3283,0,3965,2.0,3907,0,3203,2,3459,1.0,3730,10.747092630102339,3787,21.494185260204677,3650,0.0,3261
2899,Liuyan Zhao,history,Asia,PKU,5,2944,2,3404,19.235384061671343,3822,56.0,3480,12,2609,0,3283,0,3965,6.0,2731,0,3203,2,3459,1.0,3730,9.617692030835672,3852,19.235384061671343,3724,0.0,3261
2900,Yiling Zhao,history,Asia,PKU,2,3967,0,4385,5.385164807134504,4298,7.0,4303,3,4085,0,3283,0,3965,1.5,4125,0,3203,0,4408,0.0,4504,2.692582403567252,4307,5.385164807134504,4250,0.0,3261
2901,Jianbo Zhou,multiple-field,Asia,PKU,3,3600,2,3404,24.228082879171435,3668,43.0,3658,9,3018,0,3283,0,3965,4.5,3116,0,3203,2,3459,1.0,3730,12.114041439585717,3711,24.228082879171435,3562,0.0,3261
2902,Alicia Adsera,labor,North America,Princeton,20,726,29,665,770.8462881794269,634,2700.0,593,51,654,2,1169,4,1786,26.5,696,2,1039,29,684,15.5,820,683.722019878914,974,755.2801603653186,496,1506.5603207306372,658
2903,Mark A. Aguiar,multiple-field,North America,Princeton,21,669,29,665,1151.2679966020075,414,3786.0,453,38,953,19,95,27,228,28.5,630,17,95,31,620,27.0,375,36225.7032622128,119,405.78547025450683,906,7348.92393483563,276
2904,Yacine Ait-Sahalia,econometrics,North America,Princeton,44,113,62,197,1926.4000103820597,220,9871.0,153,78,323,4,749,45,71,41.0,333,4,656,62,201,37.0,203,4237.432866428317,468,1806.926232545303,164,7211.704930181212,280
2905,Caio Almeida,finance,North America,Princeton,10,1802,12,1604,70.71774883294857,2830,251.0,2425,24,1571,0,3283,7,1234,12.0,1681,0,3203,12,1632,7.0,1731,35.358874416474286,2985,70.71774883294857,2684,0.0,3261
2906,John Sturm Becko,i_trade,North America,Princeton,1,4388,1,3809,16.0,3924,16.0,4062,1,4577,0,3283,0,3965,0.5,4588,0,3203,1,3860,0.5,4086,8.0,3952,16.0,3840,0.0,3261
2907,Roland Benabou,multiple-field,North America,Princeton,33,250,38,469,3461.7023268906296,104,12809.0,104,41,868,23,62,31,175,32.0,545,22,51,39,464,31.5,281,164024.8308166644,30,1708.7301088845747,177,38771.79250434522,75
2908,Swati Bhatt,i_organization,North America,Princeton,3,3600,2,3404,40.65710270051225,3322,63.0,3415,5,3656,0,3283,0,3965,2.5,3719,0,3203,2,3459,1.0,3730,20.328551350256124,3413,40.65710270051225,3205,0.0,3261
2909,Zachary Bleemer,labor,North America,Princeton,6,2677,6,2423,95.97395480024775,2544,207.0,2583,6,3475,1,1576,3,2072,3.5,3382,1,1424,6,2464,3.5,2589,96.84838173555111,2155,76.69676347110224,2604,75.69676347110224,1507
2910,Alan S. Blinder,multiple-field,North America,Princeton,28,386,43,396,2021.6114859190923,208,6259.0,266,79,311,9,329,21,355,44.0,295,9,268,43,408,27.0,375,16226.424020696106,223,1040.8192671199738,353,9286.373404079764,229
2911,Leah Platt Boustan,multiple-field,North America,Princeton,22,617,25,816,588.7410296556543,809,2300.0,691,35,1061,6,525,9,991,20.5,981,6,456,25,834,15.5,820,6022.78387714078,390,349.8255371551101,1035,2062.9532229306606,566
2912,Markus Brunnermeier,finance,North America,Princeton,35,216,42,412,3772.464446485878,90,11760.0,114,57,557,16,128,25,268,36.5,427,14,128,44,387,31.5,281,41362.38828523263,109,3189.0351400512413,78,50768.56224081986,52
2913,Smita Brunnermeier,multiple-field,North America,Princeton,4,3256,3,3094,1226.691077655658,387,1481.0,961,5,3656,0,3283,0,3965,2.5,3719,0,3203,3,3149,1.5,3437,613.345538827829,1014,1226.691077655658,291,0.0,3261
2914,Nicholas Buchholz,i_organization,North America,Princeton,3,3600,1,3809,42.532340636273474,3292,51.0,3547,3,4085,2,1169,3,2072,2.5,3719,1,1424,2,3459,2.5,2945,70.44994432064364,2419,8.0,4126,12.0,1739
2915,Matias Cattaneo,econometrics,North America,Princeton,28,386,44,375,1995.7597550807561,214,6553.0,249,66,453,6,525,16,541,36.0,438,6,456,44,387,27.5,363,5630.967375856176,407,1151.2501910063145,316,6871.501146037886,288
2916,Sylvain Chassang,micro_theory,North America,Princeton,14,1239,16,1280,239.8207664069148,1632,782.0,1460,27,1408,14,160,17,493,20.5,981,12,173,18,1177,17.5,716,5705.565045158238,402,198.54809671194118,1619,2583.673353967177,514
2917,Natalie Cox,multiple-field,North America,Princeton,2,3967,1,3809,98.14784765851975,2524,105.0,3091,3,4085,1,1576,2,2431,2.0,3907,0,3203,2,3459,2.0,3174,54.01020301937138,2639,99.02040603874276,2351,98.02040603874276,1444
2918,Janet M. Currie,labor,North America,Princeton,69,18,132,37,2747.8486130061824,140,19956.0,48,182,52,17,114,69,21,99.5,48,14,128,135,33,79.0,30,50011.56812944124,92,2439.6481378854833,107,41185.01834405321,70
2919,Kevin Dano,econometrics,North America,Princeton,1,4388,0,4385,2.0,4497,2.0,4502,3,4085,0,3283,1,2917,1.5,4125,0,3203,0,4408,0.5,4086,1.0,4501,2.0,4473,0.0,3261
2920,Jianqing Fan,econometrics,North America,Princeton,89,8,211,8,7924.248229327499,24,37462.0,14,317,10,1,1576,28,209,159.0,11,1,1424,211,8,110.0,14,4207.19889020741,472,7921.39778041482,16,7920.39778041482,261
2921,Ellora Derenoncourt,history,North America,Princeton,4,3256,3,3094,160.0593639872407,2039,279.0,2327,8,3159,4,749,4,1786,6.0,2731,3,816,4,2882,4.0,2445,902.1533504866723,879,10.0,4036,24.0,1681
2922,Thomas Fujiwara,political_econ,North America,Princeton,10,1802,10,1828,302.0115891816074,1382,779.0,1462,11,2737,4,749,5,1568,7.5,2418,4,656,10,1859,7.0,1731,1426.702381568914,732,185.67828709011982,1685,726.7131483604793,850
